Cluster,Penetration,Monkey Name,Effect Size,Layers,Baseline Classification,Evoked Classification,Baseline p-value,Evoked p-value,Baseline High Firing Rate,Baseline Low Firing Rate,Evoked High Firing Rate,Evoked Low Firing Rate
188,5/29/2024,Sansa,1.1014593467685891,,down,no effect,0.003930767,0.08608908,9.325757575757576,11.583333333333334,12.007575757575758,10.901515151515152
189,5/29/2024,Sansa,1.0318627450980393,,no effect,no effect,0.11917726253952335,0.49250658577445716,11.848484848484848,12.901515151515152,12.757575757575758,12.363636363636363
190,5/29/2024,Sansa,1.1518270715388574,,no effect,up,0.24000016500218257,0.003366732,12.825757575757576,13.696969696969697,16.954545454545453,14.719696969696969
192,5/29/2024,Sansa,1.145724907063197,,no effect,up,0.8289947035054506,0.010583487032145565,9.015151515151516,9.128787878787879,11.674242424242424,10.18939393939394
194,5/29/2024,Sansa,0.9491371480472297,,no effect,no effect,0.5747430473670168,0.5712598344112874,4.015151515151516,3.696969696969697,7.916666666666667,8.340909090909092
197,5/29/2024,Sansa,1.0079941860465116,,no effect,no effect,0.082154274,0.828545894,10.704545454545455,10.106060606060606,10.507575757575758,10.424242424242424
202,5/29/2024,Sansa,1.2509727626459144,,no effect,up,0.9133954310504684,0.011185272,2.3636363636363638,2.3333333333333335,4.871212121212121,3.893939393939394
207,5/29/2024,Sansa,1.3825454545454547,,no effect,up,0.6222293131491432,5.6632056717963865e-06,5.454545454545454,5.143939393939394,14.401515151515152,10.416666666666666
212,5/29/2024,Sansa,1.354006586169045,,up,up,0.000745775,1.4535102314292266e-06,11.81060606060606,8.734848484848484,18.689393939393938,13.803030303030303
214,5/29/2024,Sansa,1.1331747919143877,,no effect,no effect,0.36990575598376274,0.096861518,8.151515151515152,7.136363636363637,21.65909090909091,19.113636363636363
215,5/29/2024,Sansa,1.1865168539325843,,no effect,up,0.8285422263991261,0.009922697,5.045454545454546,4.992424242424242,4,3.371212121212121
217,5/29/2024,Sansa,1.1539313399778515,,no effect,no effect,0.050500386,0.092630161,3.75,2.8333333333333335,7.893939393939394,6.840909090909091
222,5/29/2024,Sansa,1.1628175519630486,,no effect,no effect,0.4515313182400058,0.061536965,6.037878787878788,5.25,15.257575757575758,13.121212121212121
223,5/29/2024,Sansa,1,,no effect,no effect,0.46387153816974847,1,0.5454545454545454,0.4090909090909091,1.8181818181818181,1.8181818181818181
225,5/29/2024,Sansa,1.0996143958868896,,no effect,no effect,0.846180013,0.26083815810588806,4.416666666666667,4.257575757575758,12.962121212121213,11.787878787878787
226,5/29/2024,Sansa,1.090909090909091,,no effect,no effect,0.9607515486454427,0.3797528080583754,4.992424242424242,4.931818181818182,15.272727272727273,14
228,5/29/2024,Sansa,0.9860279441117764,,no effect,no effect,0.731878297,0.8531627934200884,2.227272727272727,2.1363636363636362,3.742424242424242,3.7954545454545454
230,5/29/2024,Sansa,1.048728813559322,,no effect,no effect,0.5725116158539587,0.6778189621185065,2.1818181818181817,1.8333333333333333,7.5,7.151515151515151
235,5/29/2024,Sansa,1.0836940836940836,,no effect,no effect,0.5461314851066025,0.39153987739648954,4.446969696969697,3.8333333333333335,17.068181818181817,15.75
237,5/29/2024,Sansa,0.9839055793991417,,no effect,no effect,0.5991413724538752,0.8808231638494877,3.053030303030303,2.5606060606060606,13.893939393939394,14.121212121212121
238,5/29/2024,Sansa,1.248951048951049,,up,up,0.007001857,0.025443092959648913,2.6515151515151514,1.4393939393939394,6.765151515151516,5.416666666666667
241,5/29/2024,Sansa,1.0342245989304812,,no effect,no effect,0.3428508698847035,0.7326867949454511,4.901515151515151,3.6363636363636362,21.977272727272727,21.25
245,5/29/2024,Sansa,1.1786350148367952,,no effect,no effect,0.079303461,0.18057637253190992,2.6666666666666665,1.1818181818181819,15.045454545454545,12.765151515151516
248,5/29/2024,Sansa,1.056471764117941,,no effect,no effect,0.46355772033617837,0.5731981246382712,4.863636363636363,4.287878787878788,16.015151515151516,15.159090909090908
250,5/29/2024,Sansa,1.0062735257214555,,no effect,no effect,0.2612669964451306,0.948107512,1.7575757575757576,1.4090909090909092,6.075757575757576,6.037878787878788
252,5/29/2024,Sansa,1.0525394045534149,,no effect,no effect,0.19835522397112582,0.5920079292780362,2.1742424242424243,1.6742424242424243,9.106060606060606,8.651515151515152
255,5/29/2024,Sansa,0.9303405572755418,,no effect,no effect,0.078666993,0.26567499374653303,4.734848484848484,5.386363636363637,4.553030303030303,4.893939393939394
259,5/29/2024,Sansa,0.8757763975155278,,no effect,no effect,0.7566591810234784,0.27302827118827033,1.2424242424242424,1.2878787878787878,1.0681818181818181,1.2196969696969697
269,5/29/2024,Sansa,0.9352617079889807,,no effect,no effect,0.093174895,0.35722954876130875,1.9924242424242424,2.4166666666666665,5.143939393939394,5.5
1,5/31/2024,Sansa,0.9638836772983114,,down,no effect,0.024296471,0.4840545998368624,1.0869565217391304,1.684782608695652,11.168478260869565,11.58695652173913
4,5/31/2024,Sansa,0.9930721452460582,,no effect,no effect,0.5472931167986289,0.8652072033746914,3.097826086956522,3.3967391304347827,22.592391304347824,22.75
15,5/31/2024,Sansa,0.9798552708781537,,no effect,no effect,0.7707660980744684,0.6191040736473492,3.0869565217391304,2.9456521739130435,27.22826086956522,27.78804347826087
17,5/31/2024,Sansa,1.084870848708487,,up,no effect,0.037464310193223264,0.3803883237065221,0.47282608695652173,0.30978260869565216,1.5978260869565217,1.4728260869565217
24,5/31/2024,Sansa,0.7366136034732271,,no effect,down,1,1.7198198042896254e-05,0.5760869565217391,0.5760869565217391,2.766304347826087,3.755434782608696
25,5/31/2024,Sansa,0.8821274556780067,,no effect,down,0.678997081,0.010503476,1.375,1.5434782608695652,20.01086956521739,22.684782608695652
31,5/31/2024,Sansa,0.8986029094051562,,no effect,down,0.715150242,0.010528878,3.847826086956522,3.597826086956522,33.90760869565217,37.733695652173914
34,5/31/2024,Sansa,0.7673130193905817,,no effect,down,0.084233815,0.002338157,0.8532608695652174,0.6467391304347826,1.5054347826086956,1.9619565217391304
35,5/31/2024,Sansa,0.8725208768267224,,no effect,down,0.9448702492000093,0.00191304,3.4782608695652173,3.4347826086956523,36.34239130434783,41.65217391304348
38,5/31/2024,Sansa,0.8130718954248366,,no effect,down,0.05648968,0.002056923,1.6630434782608696,1.315217391304348,6.760869565217392,8.315217391304348
44,5/31/2024,Sansa,1.0197433366238895,,up,no effect,0.001511708,0.6921463675310231,3.0815217391304346,2.255434782608696,5.614130434782608,5.505434782608695
48,5/31/2024,Sansa,0.8893150684931507,,no effect,no effect,0.6546109380535545,0.074097167,0.5978260869565217,0.5163043478260869,8.820652173913043,9.918478260869565
57,5/31/2024,Sansa,0.8683976919662671,,no effect,down,0.2833193551585517,0.005701827,1.1576086956521738,1.5543478260869565,21.266304347826086,24.48913043478261
58,5/31/2024,Sansa,0.9074519230769232,,no effect,no effect,0.18330599577410459,0.15537537805569757,0.6793478260869565,0.5434782608695652,4.103260869565218,4.521739130434782
59,5/31/2024,Sansa,0.9032649757150567,,no effect,down,0.6701755231684603,0.019113248333793215,3.4510869565217392,3.1630434782608696,36.38586956521739,40.28260869565217
63,5/31/2024,Sansa,0.9661469933184855,,no effect,no effect,0.4361440720269464,0.393556444,3.2717391304347827,2.847826086956522,35.36413043478261,36.60326086956522
75,5/31/2024,Sansa,0.9216730038022813,,no effect,no effect,0.688109722,0.0907076,2.6847826086956523,2.8315217391304346,19.76086956521739,21.440217391304348
82,5/31/2024,Sansa,1.169811320754717,,down,up,0.017270340260176435,0.00328233,3.9184782608695654,4.391304347826087,4.380434782608695,3.744565217391304
84,5/31/2024,Sansa,0.949094782,,no effect,no effect,0.11954608547255442,0.1624653363197662,13.23913043478261,12.46195652173913,24.217391304347824,25.516304347826086
90,5/31/2024,Sansa,0.9927745664739885,,no effect,no effect,0.4545088751098544,0.8951457823831124,4.961956521739131,4.782608695652174,3.733695652173913,3.760869565217391
91,5/31/2024,Sansa,0.8574979287489644,,no effect,down,0.6608489993222164,0.001959153,4.510869565217392,4.369565217391305,11.25,13.119565217391305
97,5/31/2024,Sansa,1.0526092490453967,,no effect,no effect,0.4725594111322263,0.4088883885863557,5.396739130434782,5.038043478260869,13.483695652173912,12.809782608695652
101,5/31/2024,Sansa,0.994005245,,no effect,no effect,0.8100041926981254,0.898565256,3.0597826086956523,3.1739130434782608,14.418478260869565,14.505434782608695
102,5/31/2024,Sansa,0.8996692392502758,,no effect,down,0.8692922172089687,0.045316256,1.733695652173913,1.690217391304348,4.434782608695652,4.929347826086956
103,5/31/2024,Sansa,0.9445129469790382,,no effect,no effect,0.5453267205098077,0.36040503551430925,3.8152173913043477,3.972826086956522,4.163043478260869,4.407608695652174
104,5/31/2024,Sansa,0.96732449,,no effect,no effect,0.7733980755840113,0.4025921024069876,9.722826086956522,9.521739130434783,16.25,16.79891304347826
106,5/31/2024,Sansa,0.9686940966010734,,no effect,no effect,0.4647261100512189,0.3997991359051277,10.048913043478262,9.690217391304348,11.771739130434783,12.152173913043478
108,5/31/2024,Sansa,1.105313092979127,,up,no effect,0.000476812,0.090777567,6.483695652173913,5.5978260869565215,6.331521739130435,5.728260869565218
109,5/31/2024,Sansa,1.0072840790842872,,no effect,no effect,0.15036839177544767,0.8615435733378908,8.831521739130435,8.065217391304348,10.521739130434783,10.445652173913043
110,5/31/2024,Sansa,1.202755905511811,,no effect,up,0.32567467276157613,0.016631079690591237,4.326086956521739,4.065217391304348,6.641304347826087,5.521739130434782
111,5/31/2024,Sansa,0.9489274770173646,,up,no effect,0.044788801,0.4642658278369908,5.538043478260869,5.043478260869565,5.048913043478261,5.320652173913044
113,5/31/2024,Sansa,1.0894160583941606,,no effect,up,0.15062995159360446,0.049523799,8.103260869565217,7.358695652173913,12.978260869565217,11.91304347826087
114,5/31/2024,Sansa,1.1104570637119113,,up,up,0.047778288,0.003385226,15.032608695652174,13.875,17.429347826086957,15.695652173913043
115,5/31/2024,Sansa,1.0041551246537397,,no effect,no effect,0.17961980311558684,0.9616752977732304,2.233695652173913,2.625,3.9402173913043477,3.9239130434782608
116,5/31/2024,Sansa,1.083717149823896,,no effect,up,0.9201900694159073,0.025885177210371785,13.233695652173912,13.304347826086957,21.73913043478261,20.059782608695652
119,5/31/2024,Sansa,1.1053140096618357,,no effect,up,0.4998039170975228,0.008350881,6.048913043478261,5.668478260869565,31.08695652173913,28.125
126,5/31/2024,Sansa,1.0820466242809568,,no effect,up,0.3394078533199878,0.043947397,4.608695652173913,4.119565217391305,19.42391304347826,17.95108695652174
127,5/31/2024,Sansa,0.9809090909090908,,up,no effect,0.012770766722154353,0.7047749698738721,3.010869565217391,2.619565217391304,11.728260869565217,11.956521739130435
130,5/31/2024,Sansa,1.037190082644628,,up,no effect,0.003231507,0.6038672867214578,6.445652173913044,5.625,6.820652173913044,6.576086956521739
133,5/31/2024,Sansa,1.059353254195661,,no effect,no effect,0.7198923831232559,0.178839962,2.7119565217391304,2.847826086956522,14.065217391304348,13.277173913043478
135,5/31/2024,Sansa,1.1269716088328077,,no effect,up,0.1551794772934811,6.009636569132198e-06,8.967391304347826,8.559782608695652,15.532608695652174,13.782608695652174
141,5/31/2024,Sansa,1.135135135135135,,no effect,up,0.12451759311837392,0.033918544,0.9130434782608695,1.1576086956521738,4.108695652173913,3.619565217391304
143,5/31/2024,Sansa,0.9726027397260275,,up,no effect,0.034426569,0.6808477200582268,1.7282608695652173,1.4293478260869565,2.7010869565217392,2.777173913043478
144,5/31/2024,Sansa,1.0504291845493563,,no effect,no effect,0.7021613974448726,0.3544114627492898,2.125,2.0434782608695654,5.320652173913044,5.065217391304348
146,5/31/2024,Sansa,1.2451499118165785,,no effect,up,0.6845420309515923,0.000450812,1.4076086956521738,1.4728260869565217,3.8369565217391304,3.0815217391304346
151,5/31/2024,Sansa,1.1149584487534627,,no effect,no effect,0.3097185197402213,0.11030733072537881,2.4456521739130435,2.2282608695652173,4.375,3.9239130434782608
152,5/31/2024,Sansa,0.5419847328244274,,no effect,down,0.6454348921986155,0.038033505,1.3532608695652173,1.2445652173913044,0.3858695652173913,0.7119565217391305
153,5/31/2024,Sansa,1.0846338535414164,,no effect,no effect,0.12018832355068247,0.13425201364106426,8.896739130434783,8.331521739130435,9.820652173913043,9.054347826086957
158,5/31/2024,Sansa,1.1342315369261475,,no effect,up,0.8525020049441947,0.016346478311772435,10.58695652173913,10.456521739130435,12.353260869565217,10.891304347826088
159,5/31/2024,Sansa,1.0491029272898962,,down,no effect,0.049207693631288164,0.087629514,11.918478260869565,12.543478260869565,12.076086956521738,11.51086956521739
160,5/31/2024,Sansa,1.0451977401129944,,no effect,no effect,0.14551222078057716,0.090200548,14.559782608695652,14.021739130434783,14.076086956521738,13.467391304347826
162,5/31/2024,Sansa,1.3081761006289307,,no effect,up,0.9634120139724818,0.023656181,1.3695652173913044,1.375,1.1304347826086956,0.8641304347826086
174,5/31/2024,Sansa,1.0895211658570438,,up,up,8.320813667767259e-06,0.021699107146547172,8.108695652173912,6.880434782608695,8.532608695652174,7.831521739130435
177,5/31/2024,Sansa,1.29,,up,up,2.171682292785655e-06,2.5404451614765427e-05,5.8478260869565215,4.646739130434782,7.711956521739131,5.978260869565218
179,5/31/2024,Sansa,1.0830449826989619,,no effect,no effect,0.3866423664350198,0.10823624942218954,5.913043478260869,5.711956521739131,5.103260869565218,4.711956521739131
187,5/31/2024,Sansa,1.1097560975609757,,no effect,no effect,0.5635052509475074,0.4857520305898152,0.6956521739130435,0.6467391304347826,0.4945652173913043,0.44565217391304346
190,5/31/2024,Sansa,1.0515084621044886,,up,no effect,0.007967452,0.2220008250538986,8.663043478,7.923913043478261,7.766304347826087,7.385869565217392
192,5/31/2024,Sansa,1.1573236889692584,,no effect,up,0.7595822727103678,0.026113566956586922,4.195652173913044,4.119565217391305,3.4782608695652173,3.005434782608696
193,5/31/2024,Sansa,1.110880110880111,,up,up,0.02468994,0.005386129,7.9021739130434785,7.239130434782608,8.711956522,7.842391304347826
194,5/31/2024,Sansa,1.1332357247437774,,up,up,0.042192239482069134,0.036827849445201365,5.3478260869565215,4.858695652173913,4.206521739130435,3.7119565217391304
196,5/31/2024,Sansa,1.022582513028373,,up,no effect,0.017775682374922108,0.557817581,11.548913043478262,10.581521739130435,9.597826086956522,9.385869565
198,5/31/2024,Sansa,1.201195219123506,,no effect,up,0.8891287045852057,0.001707289,5.3478260869565215,5.304347826086956,6.554347826086956,5.456521739130435
199,5/31/2024,Sansa,1.2200956937799043,,up,up,0.039289638,0.00136402,3.6739130434782608,3.217391304347826,4.157608695652174,3.407608695652174
200,5/31/2024,Sansa,1.0681063122923586,,up,no effect,0.002705833,0.47987099206127537,3.9184782608695654,3.097826086956522,3.494565217391304,3.2717391304347827
201,5/31/2024,Sansa,1.207627118644068,,no effect,up,0.10719936228414524,0.028991586,1.4673913043478262,1.2717391304347827,1.548913043478261,1.2826086956521738
208,5/31/2024,Sansa,1.1578947368421053,,no effect,no effect,0.878035309,0.2453491462070831,0.9728260869565217,0.9456521739130435,1.9130434782608696,1.6521739130434783
212,5/31/2024,Sansa,1.176923076923077,,no effect,up,0.10779861401537157,0.001826195,4.125,3.744565217391304,5.820652173913044,4.945652173913044
226,5/31/2024,Sansa,1.1666666666666667,,no effect,up,0.095962895,0.00304926,4.103260869565218,3.7119565217391304,5.782608695652174,4.956521739130435
235,5/31/2024,Sansa,1.1439811172305272,,no effect,up,0.10846551836390796,0.001997667,8.538043478,8.005434782608695,7.9021739130434785,6.907608695652174
238,5/31/2024,Sansa,1.2040816326530612,,no effect,up,0.9846325655896584,0.000141168,5.684782608695652,5.690217391304348,7.375,6.125
239,5/31/2024,Sansa,1.2479338842975205,,no effect,no effect,0.5041203688850888,0.057773891130729754,0.7663043478260869,0.6956521739130435,1.641304347826087,1.315217391304348
243,5/31/2024,Sansa,1.3990291262135923,,up,up,0.00776517,4.749146386113605e-08,4.9021739130434785,4.021739130434782,7.831521739130435,5.5978260869565215
246,5/31/2024,Sansa,1.3904109589041096,,up,up,2.2978911013265093e-05,4.401055837213767e-06,2.7282608695652173,1.7608695652173914,4.413043478260869,3.1739130434782608
248,5/31/2024,Sansa,1.2144329896907218,,no effect,up,0.22975377397573474,0.000194183,3.7282608695652173,3.4565217391304346,6.4021739130434785,5.271739130434782
249,5/31/2024,Sansa,1.3360824742268043,,no effect,up,0.18374010974372462,5.326431724577475e-09,3.9565217391304346,3.6739130434782608,7.043478260869565,5.271739130434782
250,5/31/2024,Sansa,1.3017656500802568,,up,up,0.014699384,2.499148884452667e-05,2.5380434782608696,2.0380434782608696,4.407608695652174,3.385869565217391
252,5/31/2024,Sansa,1.3998211091234347,,no effect,up,0.20298036697643432,3.211734340838628e-08,4.804347826086956,4.364130434782608,8.505434782608695,6.076086956521739
253,5/31/2024,Sansa,1.3487031700288186,,no effect,up,0.9052466838366069,0.000179345,1.8043478260869565,1.826086956521739,2.5434782608695654,1.8858695652173914
259,5/31/2024,Sansa,1.343827671913836,,no effect,up,0.5052943666061191,6.122096044481191e-07,4.663043478260869,4.423913043478261,8.815217391304348,6.559782608695652
260,5/31/2024,Sansa,1.3663739021329988,,no effect,up,0.7159839141671618,5.572764939243171e-05,0.8043478260869565,0.7228260869565217,5.918478260869565,4.331521739130435
263,5/31/2024,Sansa,1.3700205338809035,,no effect,up,0.098691846,4.046982807109281e-08,6.891304347826087,5.831521739130435,18.130434782608695,13.233695652173912
267,5/31/2024,Sansa,1.4512820512820515,,no effect,up,0.9026726747744591,7.3212212146431284e-09,1.9021739130434783,1.9293478260869565,6.1521739130434785,4.239130434782608
272,5/31/2024,Sansa,1.2796005706134093,,no effect,up,0.14956933003879241,0.002950537,2.902173913043478,2.3315217391304346,4.875,3.8097826086956523
275,5/31/2024,Sansa,1.2571428571428571,,no effect,up,0.5721695767316082,0.001000119,2.907608695652174,3.2065217391304346,9.086956522,7.228260869565218
276,5/31/2024,Sansa,1.4989690721649487,,no effect,up,0.7076061149904715,8.208517939084381e-05,1.2608695652173914,1.184782608695652,3.9510869565217392,2.635869565217391
278,5/31/2024,Sansa,1.175141242937853,,up,no effect,0.001762679,0.17084444132586762,1.423913043478261,0.967391304,1.1304347826086956,0.9619565217391305
284,5/31/2024,Sansa,1.2560777957860618,,no effect,up,0.4687977587142865,0.001064553,1.9945652173913044,2.119565217391304,4.211956521739131,3.3532608695652173
287,5/31/2024,Sansa,1.3220271348762969,,no effect,up,0.48947613162661063,4.3667570821718413e-07,9.320652173913043,8.744565217391305,18.005434782608695,13.619565217391305
288,5/31/2024,Sansa,1.2619214586255258,,no effect,up,0.5001319687282887,1.6446292878371134e-07,15.554347826086957,15.059782608695652,19.559782608695652,15.5
291,5/31/2024,Sansa,1.191908342284282,,no effect,up,0.13595254941539056,2.7396391771004506e-05,15.755434782608695,14.554347826086957,18.092391304347824,15.179347826086957
292,5/31/2024,Sansa,1.1204819277108433,,no effect,up,0.3272586142757864,0.008740328,9.760869565,9.331521739130435,11.119565217391305,9.923913043478262
293,5/31/2024,Sansa,1.0411718131433096,,no effect,no effect,0.067293867,0.4769072643344714,6.809782608695652,6.239130434782608,7.146739130434782,6.864130434782608
295,5/31/2024,Sansa,1.1533505154639174,,no effect,up,0.12339652989556633,0.002398637,4.217391304347826,3.885869565217391,4.864130434782608,4.217391304347826
300,5/31/2024,Sansa,1.1942501942501942,,no effect,up,0.079405243,0.00102804,7.646739130434782,6.826086956521739,8.353260869565217,6.994565217391305
302,5/31/2024,Sansa,1.2373974208675262,,no effect,up,0.061388915427740255,0.000198893,10.978260869565217,9.864130435,11.472826086956522,9.271739130434783
304,5/31/2024,Sansa,1.196969696969697,,no effect,up,0.1956780758998287,0.000381521,6.516304347826087,6.021739130434782,7.728260869565218,6.456521739130435
306,5/31/2024,Sansa,1.1835205992509366,,no effect,up,0.6722942734841943,0.011859269045138274,2.375,2.2989130434782608,3.4347826086956523,2.902173913043478
310,5/31/2024,Sansa,1.1445783132530118,,up,no effect,0.016794471,0.066862911,2.407608695652174,2.010869565217391,2.5815217391304346,2.255434782608696
311,5/31/2024,Sansa,1.193464052287582,,no effect,up,0.9657123588819463,0.000816399,8.489130435,8.510869565,9.923913043478262,8.315217391304348
312,5/31/2024,Sansa,1.1427094105480868,,no effect,up,0.840998117,0.007477991,4.293478260869565,4.239130434782608,6.005434782608695,5.255434782608695
313,5/31/2024,Sansa,1.033033033033033,,up,no effect,0.016938724292972752,0.41073282476965844,6.375,5.853260869565218,5.608695652173913,5.429347826086956
314,5/31/2024,Sansa,1.202828433196874,,up,up,0.041857964,2.9720203189197977e-05,14.58695652173913,13,17.565217391304348,14.603260869565217
317,5/31/2024,Sansa,1.1742294520547945,,up,up,0.010717204843781332,3.795258338063203e-05,13.266304347826088,11.923913043478262,14.907608695652174,12.695652173913043
323,5/31/2024,Sansa,1.2466633712308453,,no effect,up,0.20826366657822049,0.000262691,9.021739130434783,8.059782608695652,13.706521739130435,10.994565217391305
328,5/31/2024,Sansa,1.4005722460658085,,no effect,up,0.070115566,5.873289775757344e-05,0.875,0.5815217391304348,5.320652173913044,3.7989130434782608
329,5/31/2024,Sansa,0.7986577181208053,,no effect,no effect,0.43083291,0.23355895262850843,0.4673913043478261,0.5543478260869565,0.6467391304347826,0.8097826086956522
331,5/31/2024,Sansa,1.3275261324041812,,no effect,up,0.40709500562276413,1.0065058853590826e-06,9.494565217391305,8.804347826086957,18.63586956521739,14.03804347826087
335,5/31/2024,Sansa,1.319006309148265,,up,up,0.001237191,4.107435393774367e-08,12.907608695652174,10.521739130434783,18.179347826086957,13.782608695652174
338,5/31/2024,Sansa,1.0709188224799286,,no effect,up,0.6569154155452321,0.003489283,12.923913043478262,12.804347826086957,13.048913043478262,12.184782608695652
339,5/31/2024,Sansa,1.379531895364846,,no effect,up,0.5454372388671698,3.3533554700562867e-09,9.076086956521738,8.652173913043478,16.33695652173913,11.842391304347826
341,5/31/2024,Sansa,1.0377358490566038,,no effect,no effect,0.056610813,0.8972665107622905,0.5217391304347826,0.30978260869565216,0.29891304347826086,0.28804347826086957
342,5/31/2024,Sansa,1.123076923076923,,no effect,up,0.48612402842334246,0.009668275,13.625,13.206521739130435,14.679347826086957,13.070652173913043
343,5/31/2024,Sansa,0.9142011834319526,,no effect,down,0.8407965613130627,0.036839792,7.217391304347826,7.2771739130434785,5.038043478260869,5.510869565217392
347,5/31/2024,Sansa,1.1353251318101933,,no effect,up,0.8715238827185559,0.027219337530995976,3.5652173913043477,3.532608695652174,3.510869565217391,3.092391304347826
348,5/31/2024,Sansa,1.3508620689655175,,no effect,up,0.48525578558013516,1.5959140641756658e-05,4.190217391304348,3.885869565217391,8.516304347826088,6.304347826086956
350,5/31/2024,Sansa,1.2755227552275523,,no effect,up,0.2972605112544161,0.000662748,3.1032608695652173,3.4293478260869565,5.635869565217392,4.418478260869565
352,5/31/2024,Sansa,1.3858651502843218,,no effect,up,0.4414840553925983,1.3073751644113291e-08,8.918478260869565,8.315217391304348,18.543478260869566,13.380434782608695
354,5/31/2024,Sansa,1.364553895841744,,no effect,up,0.5209621314459065,2.098996232262128e-07,7.619565217391305,7.157608695652174,18.369565217391305,13.46195652173913
355,5/31/2024,Sansa,1.5679475164011247,,no effect,up,0.31802890193563144,1.0010269949848477e-09,1.233695652173913,0.8586956521739131,9.092391304347826,5.798913043478261
360,5/31/2024,Sansa,1.4065265486725664,,no effect,up,0.7357475184708575,5.846266404790256e-06,3.516304347826087,3.3152173913043477,13.820652173913043,9.826086956521738
364,5/31/2024,Sansa,1.4355300859598854,,no effect,up,1,6.025875832389726e-05,0.907608696,0.907608696,5.445652173913044,3.7934782608695654
365,5/31/2024,Sansa,1.4089147286821706,,no effect,up,0.8422122636897416,1.070393698781798e-05,1.625,1.576086956521739,7.9021739130434785,5.608695652173913
367,5/31/2024,Sansa,1.4731057062675397,,no effect,up,0.7920572215109583,3.607611768196616e-09,7.358695652173913,7.059782608695652,34.233695652173914,23.23913043478261
373,5/31/2024,Sansa,1.4059500959692899,,no effect,up,0.5832178241096735,2.0226033562127586e-09,8.092391304347826,7.684782608695652,31.847826086956523,22.652173913043477
383,5/31/2024,Sansa,1.5220560030686614,,no effect,up,0.4406302212483648,9.244520389265121e-11,4.532608695652174,4.108695652173913,21.565217391304348,14.168478260869565
384,5/31/2024,Sansa,1.360861759425494,,no effect,up,0.7657297876093799,3.735345845416228e-08,5.059782608695652,4.929347826086956,16.47826086956522,12.108695652173912
388,5/31/2024,Sansa,1.331306990881459,,no effect,up,0.8836839205275173,8.280498601980074e-06,2.2989130434782608,2.3369565217391304,9.521739130434783,7.1521739130434785
393,5/31/2024,Sansa,1.474676089517079,,no effect,up,0.4746115347573119,2.5412961434049743e-08,1.7554347826086956,1.6032608695652173,6.804347826086956,4.614130434782608
395,5/31/2024,Sansa,0.9693877551020407,,no effect,no effect,0.34755643127347635,0.8088695798601091,0.3804347826086957,0.4891304347826087,1.0326086956521738,1.065217391304348
405,5/31/2024,Sansa,0.3513513513513513,,down,down,0.003173985,0.009884869,0.1358695652173913,0.6739130434782609,0.21195652173913043,0.6032608695652174
408,5/31/2024,Sansa,0.6503856041131105,,down,down,0.00026842,0.030108908984053905,0.3695652173913043,1.358695652173913,1.375,2.114130434782609
412,5/31/2024,Sansa,0.2585034013605442,,down,down,0.002430806,0.005482792,0.1956521739130435,0.9293478260869565,0.20652173913043478,0.7989130434782609
415,5/31/2024,Sansa,0.3134328358208955,,down,down,0.007686529,0.008794944,0.22826086956521738,0.907608696,0.22826086956521738,0.7282608695652174
419,5/31/2024,Sansa,0.5688073394495413,,down,down,0.008892322,0.000200859,1.4076086956521738,2.114130434782609,1.0108695652173914,1.7771739130434783
424,5/31/2024,Sansa,0.34074074074074073,,down,down,0.000983994,0.005159027,0.27717391304347827,1.1032608695652173,0.25,0.7336956521739131
425,5/31/2024,Sansa,1.103225806451613,,no effect,no effect,0.6897667771104954,0.4038364299724767,1.0271739130434783,0.9782608695652174,0.9293478260869565,0.842391304
